"location","date","total_cases","total_deaths","total_cases_per_million","total_deaths_per_million"
"Germany","2020-04-29","157641.0","6115.0","1881.518","72.985"
"Germany","2020-04-28","156337.0","5913.0","1865.954","70.574"
"Germany","2020-04-27","155193.0","5750.0","1852.3","68.629"
"Germany","2020-04-26","154175.0","5640.0","1840.15","67.316"
"Germany","2020-04-25","152438.0","5500.0","1819.418","65.645"
"Germany","2020-04-24","150383.0","5321.0","1794.89","63.509"
"Germany","2020-04-23","148046.0","5094.0","1766.997","60.799"
"Germany","2020-04-22","145694.0","4879.0","1738.925","58.233"
"Germany","2020-04-21","143457.0","4598.0","1712.225","54.879"
"Germany","2020-04-20","141672.0","4404.0","1690.921","52.564"
"Germany","2020-04-19","139897.0","4294.0","1669.735","51.251"
"Germany","2020-04-18","137439.0","4110.0","1640.398","49.055"
"Germany","2020-04-17","133830.0","3868.0","1597.323","46.166"
"Germany","2020-04-16","130450.0","3569.0","1556.981","42.598"
"Germany","2020-04-15","127584.0","3254.0","1522.774","38.838"
"Germany","2020-04-14","125098.0","2969.0","1493.102","35.436"
"Germany","2020-04-13","123016.0","2799.0","1468.253","33.407"
"Germany","2020-04-12","120479.0","2673.0","1437.972","31.903"
"Germany","2020-04-11","117658.0","2544.0","1404.302","30.364"
"Germany","2020-04-10","113525.0","2373.0","1354.973","28.323"
"Germany","2020-04-09","108202.0","2107.0","1291.441","25.148"
"Germany","2020-04-08","103228.0","1861.0","1232.074","22.212"
"Germany","2020-04-07","99225.0","1607.0","1184.296","19.18"
"Germany","2020-04-06","95391.0","1434.0","1138.536","17.115"
"Germany","2020-04-05","91714.0","1342.0","1094.649","16.017"
"Germany","2020-04-04","85778.0","1158.0","1023.8","13.821"
"Germany","2020-04-03","79696.0","1017.0","951.208","12.138"
"Germany","2020-04-02","73522.0","872.0","877.519","10.408"
"Germany","2020-04-01","67366.0","732.0","804.044","8.737"
"Germany","2020-03-31","61913.0","583.0","738.96","6.958"
"Germany","2020-03-30","57298.0","455.0","683.878","5.431"
"Germany","2020-03-29","52547.0","389.0","627.173","4.643"
"Germany","2020-03-28","48582.0","325.0","579.849","3.879"
"Germany","2020-03-27","42288.0","253.0","504.727","3.02"
"Germany","2020-03-26","36508.0","198.0","435.74","2.363"
"Germany","2020-03-25","31554.0","149.0","376.612","1.778"
"Germany","2020-03-24","29212.0","126.0","348.659","1.504"
"Germany","2020-03-23","24774.0","94.0","295.689","1.122"
"Germany","2020-03-22","21463.0","67.0","256.171","0.8"
"Germany","2020-03-21","18187.0","45.0","217.07","0.537"
"Germany","2020-03-20","14138.0","43.0","168.744","0.513"
"Germany","2020-03-19","8198.0","13.0","97.847","0.155"
"Germany","2020-03-18","7156.0","13.0","85.41","0.155"
"Germany","2020-03-17","6012.0","13.0","71.756","0.155"
"Germany","2020-03-16","4838.0","12.0","57.744","0.143"
"Germany","2020-03-15","3795.0","8.0","45.295","0.095"
"Germany","2020-03-14","3062.0","5.0","36.546","0.06"
"Germany","2020-03-13","2369.0","5.0","28.275","0.06"
"Germany","2020-03-12","1567.0","3.0","18.703","0.036"
"Germany","2020-03-11","1296.0","2.0","15.468","0.024"
"Germany","2020-03-10","1139.0","2.0","13.594","0.024"
"Germany","2020-03-09","902.0",,"10.766",
"Germany","2020-03-08","847.0",,"10.109",
"Germany","2020-03-07","684.0",,"8.164",
"Germany","2020-03-06","400.0",,"4.774",
"Germany","2020-03-05","262.0",,"3.127",
"Germany","2020-03-04","196.0",,"2.339",
"Germany","2020-03-03","157.0",,"1.874",
"Germany","2020-03-02","129.0",,"1.54",
"Germany","2020-03-01","111.0",,"1.325",
"Germany","2020-02-29","57.0",,"0.68",
"Germany","2020-02-28","47.0",,"0.561",
"Germany","2020-02-27","21.0",,"0.251",
"Germany","2020-02-26","17.0",,"0.203",
"Germany","2020-02-25","15.0",,"0.179",
"Germany","2020-02-24","15.0",,"0.179",
"Germany","2020-02-23","15.0",,"0.179",
"Germany","2020-02-22","15.0",,"0.179",
"Germany","2020-02-21","15.0",,"0.179",
"Germany","2020-02-20","15.0",,"0.179",
"Germany","2020-02-19","15.0",,"0.179",
"Germany","2020-02-18","15.0",,"0.179",
"Germany","2020-02-17","15.0",,"0.179",
"Germany","2020-02-16","15.0",,"0.179",
"Germany","2020-02-15","15.0",,"0.179",
"Germany","2020-02-14","15.0",,"0.179",
"Germany","2020-02-13","15.0",,"0.179",
"Germany","2020-02-12","15.0",,"0.179",
"Germany","2020-02-11","13.0",,"0.155",
"Germany","2020-02-10","13.0",,"0.155",
"Germany","2020-02-09","13.0",,"0.155",
"Germany","2020-02-08","13.0",,"0.155",
"Germany","2020-02-07","12.0",,"0.143",
"Germany","2020-02-06","11.0",,"0.131",
"Germany","2020-02-05","11.0",,"0.131",
"Germany","2020-02-04","11.0",,"0.131",
"Germany","2020-02-03","9.0",,"0.107",
"Germany","2020-02-02","8.0",,"0.095",
"Germany","2020-02-01","7.0",,"0.084",
"Germany","2020-01-31","5.0",,"0.06",
"Germany","2020-01-30","4.0",,"0.048",
"Germany","2020-01-29","4.0",,"0.048",
"Germany","2020-01-28","1.0",,"0.012",
"Germany","2020-01-27",,,,
"Germany","2020-01-26",,,,
"Germany","2020-01-25",,,,
"Germany","2020-01-24",,,,
"Germany","2020-01-23",,,,
"Germany","2020-01-22",,,,
"Germany","2020-01-21",,,,
"Germany","2020-01-20",,,,
"Germany","2020-01-19",,,,
"Germany","2020-01-18",,,,
"Germany","2020-01-17",,,,
"Germany","2020-01-16",,,,
"Germany","2020-01-15",,,,
"Germany","2020-01-14",,,,
"Germany","2020-01-13",,,,
"Germany","2020-01-12",,,,
"Germany","2020-01-11",,,,
"Germany","2020-01-10",,,,
"Germany","2020-01-09",,,,
"Germany","2020-01-08",,,,
"Germany","2020-01-07",,,,
"Germany","2020-01-06",,,,
"Germany","2020-01-05",,,,
"Germany","2020-01-04",,,,
"Germany","2020-01-03",,,,
"Germany","2020-01-02",,,,
"Germany","2020-01-01",,,,
"Germany","2019-12-31",,,,
"India","2020-11-05","8364086.0","124315.0","6060.913","90.083"
"India","2020-11-04","8313876.0","123611.0","6024.529","89.573"
"India","2020-11-03","8267623.0","123097.0","5991.012","89.2"
"India","2020-11-02","8229313.0","122607.0","5963.251","88.845"
"India","2020-11-01","8184082.0","122111.0","5930.475","88.486"
"India","2020-10-31","8137119.0","121641.0","5896.444","88.145"
"India","2020-10-30","8088851.0","121090.0","5861.468","87.746"
"India","2020-10-29","8040203.0","120527.0","5826.216","87.338"
"India","2020-10-28","7990322.0","120010.0","5790.07","86.963"
"India","2020-10-27","7946429.0","119502.0","5758.264","86.595"
"India","2020-10-26","7909959.0","119014.0","5731.836","86.242"
"India","2020-10-25","7864811.0","118534.0","5699.12","85.894"
"India","2020-10-24","7814682.0","117956.0","5662.795","85.475"
"India","2020-10-23","7761312.0","117306.0","5624.121","85.004"
"India","2020-10-22","7706946.0","116616.0","5584.726","84.504"
"India","2020-10-21","7651107.0","115914.0","5544.263","83.995"
"India","2020-10-20","7597063.0","115197.0","5505.101","83.476"
"India","2020-10-19","7550273.0","114610.0","5471.195","83.05"
"India","2020-10-18","7494551.0","114031.0","5430.817","82.631"
"India","2020-10-17","7432680.0","112998.0","5385.983","81.882"
"India","2020-10-16","7370468.0","112161.0","5340.902","81.276"
"India","2020-10-15","7307097.0","111266.0","5294.981","80.627"
"India","2020-10-14","7239389.0","110586.0","5245.917","80.135"
"India","2020-10-13","7175880.0","109856.0","5199.897","79.606"
"India","2020-10-12","7120538.0","109150.0","5159.794","79.094"
"India","2020-10-11","7053806.0","108334.0","5111.437","78.503"
"India","2020-10-10","6979423.0","107416.0","5057.537","77.837"
"India","2020-10-09","6906151.0","106490.0","5004.441","77.166"
"India","2020-10-08","6835655.0","105526.0","4953.357","76.468"
"India","2020-10-07","6757131.0","104555.0","4896.456","75.764"
"India","2020-10-06","6685082.0","103569.0","4844.247","75.05"
"India","2020-10-05","6623815.0","102685.0","4799.851","74.409"
"India","2020-10-04","6549373.0","101782.0","4745.907","73.755"
"India","2020-10-03","6473544.0","100842.0","4690.959","73.074"
"India","2020-10-02","6394068.0","99773.0","4633.368","72.299"
"India","2020-10-01","6312584.0","98678.0","4574.322","71.506"
"India","2020-09-30","6225763.0","97497.0","4511.408","70.65"
"India","2020-09-29","6145291.0","96318.0","4453.095","69.795"
"India","2020-09-28","6074702.0","95542.0","4401.944","69.233"
"India","2020-09-27","5992532.0","94503.0","4342.401","68.48"
"India","2020-09-26","5903932.0","93379.0","4278.198","67.666"
"India","2020-09-25","5818570.0","92290.0","4216.342","66.877"
"India","2020-09-24","5732518.0","91149.0","4153.985","66.05"
"India","2020-09-23","5646010.0","90020.0","4091.299","65.232"
"India","2020-09-22","5562663.0","88935.0","4030.902","64.445"
"India","2020-09-21","5487580.0","87882.0","3976.495","63.682"
"India","2020-09-20","5400619.0","86752.0","3913.48","62.864"
"India","2020-09-19","5308014.0","85619.0","3846.375","62.043"
"India","2020-09-18","5214677.0","84372.0","3778.739","61.139"
"India","2020-09-17","5118253.0","83198.0","3708.867","60.288"
"India","2020-09-16","5020359.0","82066.0","3637.93","59.468"
"India","2020-09-15","4930236.0","80776.0","3572.623","58.533"
"India","2020-09-14","4846427.0","79722.0","3511.892","57.769"
"India","2020-09-13","4754356.0","78586.0","3445.175","56.946"
"India","2020-09-12","4659984.0","77472.0","3376.789","56.139"
"India","2020-09-11","4562414.0","76271.0","3306.087","55.269"
"India","2020-09-10","4465863.0","75062.0","3236.122","54.393"
"India","2020-09-09","4370128.0","73890.0","3166.749","53.543"
"India","2020-09-08","4280422.0","72775.0","3101.745","52.735"
"India","2020-09-07","4204613.0","71642.0","3046.811","51.914"
"India","2020-09-06","4113811.0","70626.0","2981.013","51.178"
"India","2020-09-05","4023179.0","69561.0","2915.338","50.406"
"India","2020-09-04","3936747.0","68472.0","2852.706","49.617"
"India","2020-09-03","3853406.0","67376.0","2792.314","48.823"
"India","2020-09-02","3769523.0","66333.0","2731.53","48.067"
"India","2020-09-01","3691166.0","65228.0","2674.749","47.267"
"India","2020-08-31","3621245.0","64469.0","2624.082","46.717"
"India","2020-08-30","3542733.0","63498.0","2567.19","46.013"
"India","2020-08-29","3463972.0","62550.0","2510.117","45.326"
"India","2020-08-28","3387500.0","61529.0","2454.702","44.586"
"India","2020-08-27","3310234.0","60472.0","2398.713","43.82"
"India","2020-08-26","3234474.0","59449.0","2343.814","43.079"
"India","2020-08-25","3167323.0","58390.0","2295.154","42.311"
"India","2020-08-24","3106348.0","57542.0","2250.97","41.697"
"India","2020-08-23","3044940.0","56706.0","2206.471","41.091"
"India","2020-08-22","2975701.0","55794.0","2156.298","40.43"
"India","2020-08-21","2905823.0","54849.0","2105.662","39.746"
"India","2020-08-20","2836925.0","53866.0","2055.736","39.033"
"India","2020-08-19","2767273.0","52889.0","2005.264","38.325"
"India","2020-08-18","2702742.0","51797.0","1958.502","37.534"
"India","2020-08-17","2647663.0","50921.0","1918.59","36.899"
"India","2020-08-16","2589682.0","49980.0","1876.575","36.217"
"India","2020-08-15","2526192.0","49036.0","1830.568","35.533"
"India","2020-08-14","2461190.0","48040.0","1783.465","34.811"
"India","2020-08-13","2396637.0","47033.0","1736.688","34.082"
"India","2020-08-12","2329638.0","46091.0","1688.138","33.399"
"India","2020-08-11","2268675.0","45257.0","1643.962","32.795"
"India","2020-08-10","2215074.0","44386.0","1605.121","32.164"
"India","2020-08-09","2153010.0","43379.0","1560.147","31.434"
"India","2020-08-08","2088611.0","42518.0","1513.481","30.81"
"India","2020-08-07","2027074.0","41585.0","1468.89","30.134"
"India","2020-08-06","1964536.0","40699.0","1423.572","29.492"
"India","2020-08-05","1908254.0","39795.0","1382.788","28.837"
"India","2020-08-04","1855745.0","38938.0","1344.738","28.216"
"India","2020-08-03","1803695.0","38135.0","1307.021","27.634"
"India","2020-08-02","1750723.0","37364.0","1268.636","27.075"
"India","2020-08-01","1695988.0","36511.0","1228.973","26.457"
"India","2020-07-31","1638870.0","35747.0","1187.583","25.904"
"India","2020-07-30","1583792.0","34968.0","1147.672","25.339"
"India","2020-07-29","1531669.0","34193.0","1109.902","24.777"
"India","2020-07-28","1483156.0","33425.0","1074.747","24.221"
"India","2020-07-27","1435453.0","32771.0","1040.18","23.747"
"India","2020-07-26","1385522.0","32063.0","1003.998","23.234"
"India","2020-07-25","1336861.0","31358.0","968.737","22.723"
"India","2020-07-24","1287945.0","30601.0","933.291","22.175"
"India","2020-07-23","1238635.0","29861.0","897.559","21.638"
"India","2020-07-22","1192915.0","28732.0","864.428","20.82"
"India","2020-07-21","1155191.0","28084.0","837.092","20.351"
"India","2020-07-20","1118043.0","27497.0","810.174","19.925"
"India","2020-07-19","1077618.0","26816.0","780.88","19.432"
"India","2020-07-18","1038716.0","26273.0","752.69","19.038"
"India","2020-07-17","1003832.0","25602.0","727.412","18.552"
"India","2020-07-16","968876.0","24915.0","702.082","18.054"
"India","2020-07-15","936181.0","24309.0","678.39","17.615"
"India","2020-07-14","906752.0","23727.0","657.065","17.193"
"India","2020-07-13","878254.0","23174.0","636.414","16.793"
"India","2020-07-12","849553.0","22674.0","615.616","16.43"
"India","2020-07-11","820916.0","22123.0","594.865","16.031"
"India","2020-07-10","793802.0","21604.0","575.217","15.655"
"India","2020-07-09","767296.0","21129.0","556.01","15.311"
"India","2020-07-08","742417.0","20642.0","537.982","14.958"
"India","2020-07-07","719665.0","20160.0","521.495","14.609"
"India","2020-07-06","697413.0","19693.0","505.37","14.27"
"India","2020-07-05","673165.0","19268.0","487.799","13.962"
"India","2020-07-04","648315.0","18655.0","469.792","13.518"
"India","2020-07-03","625544.0","18213.0","453.291","13.198"
"India","2020-07-02","604641.0","17834.0","438.144","12.923"
"India","2020-07-01","585493.0","17400.0","424.269","12.609"
"India","2020-06-30","566840.0","16893.0","410.752","12.241"
"India","2020-06-29","548318.0","16475.0","397.331","11.938"
"India","2020-06-28","528859.0","16095.0","383.23","11.663"
"India","2020-06-27","508953.0","15685.0","368.805","11.366"
"India","2020-06-26","490401.0","15301.0","355.362","11.088"
"India","2020-06-25","473105.0","14894.0","342.829","10.793"
"India","2020-06-24","456183.0","14476.0","330.566","10.49"
"India","2020-06-23","440215.0","14011.0","318.995","10.153"
"India","2020-06-22","425282.0","13699.0","308.174","9.927"
"India","2020-06-21","410461.0","13254.0","297.435","9.604"
"India","2020-06-20","395048.0","12948.0","286.266","9.383"
"India","2020-06-19","380532.0","12573.0","275.747","9.111"
"India","2020-06-18","366946.0","12237.0","265.902","8.867"
"India","2020-06-17","354065.0","11903.0","256.568","8.625"
"India","2020-06-16","343091.0","9900.0","248.616","7.174"
"India","2020-06-15","332424.0","9520.0","240.886","6.899"
"India","2020-06-14","320922.0","9195.0","232.551","6.663"
"India","2020-06-13","308993.0","8884.0","223.907","6.438"
"India","2020-06-12","297535.0","8498.0","215.604","6.158"
"India","2020-06-11","286579.0","8102.0","207.665","5.871"
"India","2020-06-10","276583.0","7745.0","200.422","5.612"
"India","2020-06-09","266598.0","7466.0","193.186","5.41"
"India","2020-06-08","256611.0","7135.0","185.949","5.17"
"India","2020-06-07","246628.0","6929.0","178.715","5.021"
"India","2020-06-06","236657.0","6642.0","171.49","4.813"
"India","2020-06-05","226770.0","6348.0","164.326","4.6"
"India","2020-06-04","216919.0","6075.0","157.187","4.402"
"India","2020-06-03","207615.0","5815.0","150.445","4.214"
"India","2020-06-02","198706.0","5598.0","143.989","4.057"
"India","2020-06-01","190535.0","5394.0","138.068","3.909"
"India","2020-05-31","182143.0","5164.0","131.987","3.742"
"India","2020-05-30","173763.0","4971.0","125.915","3.602"
"India","2020-05-29","165799.0","4706.0","120.144","3.41"
"India","2020-05-28","158333.0","4531.0","114.734","3.283"
"India","2020-05-27","151767.0","4337.0","109.976","3.143"
"India","2020-05-26","145380.0","4167.0","105.347","3.02"
"India","2020-05-25","138845.0","4021.0","100.612","2.914"
"India","2020-05-24","131868.0","3867.0","95.556","2.802"
"India","2020-05-23","125101.0","3720.0","90.653","2.696"
"India","2020-05-22","118447.0","3583.0","85.831","2.596"
"India","2020-05-21","112359.0","3435.0","81.419","2.489"
"India","2020-05-20","106750.0","3303.0","77.355","2.393"
"India","2020-05-19","101139.0","3163.0","73.289","2.292"
"India","2020-05-18","96169.0","3029.0","69.687","2.195"
"India","2020-05-17","90927.0","2872.0","65.889","2.081"
"India","2020-05-16","85940.0","2752.0","62.275","1.994"
"India","2020-05-15","81970.0","2649.0","59.398","1.92"
"India","2020-05-14","78003.0","2549.0","56.524","1.847"
"India","2020-05-13","74281.0","2415.0","53.827","1.75"
"India","2020-05-12","70756.0","2293.0","51.272","1.662"
"India","2020-05-11","67152.0","2206.0","48.661","1.599"
"India","2020-05-10","62939.0","2109.0","45.608","1.528"
"India","2020-05-09","59662.0","1981.0","43.233","1.436"
